"AMM" "annee" "substance" "classification" "quantite_substance" "usages" "Group_BioC" "Type_BioC" "Substance_BioC"
"38572" "9800300" "2012" "thifensulfuron-methyle" "N_Organique" 3,55 "Herbicide" NA NA NA
"38573" "9800300" "2015" "thifensulfuron-methyle" "N_Organique" 10,45 "Herbicide" NA NA NA
"38574" "9800300" "2010" "thifensulfuron-methyle" "N_Organique" 35,55 "Herbicide" NA NA NA
"38575" "9800300" "2011" "thifensulfuron-methyle" "N_Organique" 6,475 "Herbicide" NA NA NA
"38576" "9800300" "2008" "carfentrazone_ethyl" "N_Organique" 26,925 "Herbicide" NA NA NA
"38577" "9800300" "2009" "carfentrazone_ethyl" "N_Organique" 54,2 "Herbicide" NA NA NA
"38578" "9800300" "2016" "thifensulfuron-methyle" "N_Organique" 6,25 "Herbicide" NA NA NA
"38579" "9800300" "2017" "carfentrazone_ethyl" "N_Organique" 23 "Herbicide" NA NA NA
"38580" "9800302" "2010" "sulfate_de_fer_(sulfate_ferreux_heptahydrate)" "Autre" 0 "Herbicide" NA NA NA
"38581" "9800302" "2011" "sulfate_de_fer_(sulfate_ferreux_heptahydrate)" "Autre" 0 "Herbicide" NA NA NA
"38582" "9800302" "2015" "sulfate_de_fer_(sulfate_ferreux_heptahydrate)" "Autre" 0 "Herbicide" NA NA NA
"38583" "9800302" "2012" "sulfate_de_fer_(sulfate_ferreux_heptahydrate)" "Autre" 0 "Herbicide" NA NA NA
"38584" "9800302" "2014" "sulfate_de_fer_(sulfate_ferreux_heptahydrate)" "Autre" 0 "Herbicide" NA NA NA
"38585" "9800302" "2016" "sulfate_de_fer_(sulfate_ferreux_heptahydrate)" "Autre" 0 "Herbicide" NA NA NA
"38586" "9800304" "2011" "cuivre_de_l'hydroxyde_de_cuivre" "T,_T+,_CMR" 1107 "Fongicide" NA NA NA
"38587" "9800304" "2013" "cuivre_de_l'hydroxyde_de_cuivre" "T,_T+,_CMR" 96 "Fongicide" NA NA NA
"38588" "9800304" "2012" "cuivre_de_l'hydroxyde_de_cuivre" "T,_T+,_CMR" 181,5 "Fongicide" NA NA NA
"38589" "9800304" "2015" "cuivre_de_l'hydroxyde_de_cuivre" "T,_T+,_CMR" 3,87 "Fongicide" NA NA NA
"38590" "9800304" "2010" "cuivre_de_l'hydroxyde_de_cuivre" "T,_T+,_CMR" 7804,2 "Fongicide" NA NA NA
"38591" "9800304" "2008" "cuivre_de_l'hydroxyde_de_cuivre" "Autre" 14805,92 "Fongicide" NA NA NA
"38592" "9800304" "2017" "cuivre_de_l'hydroxyde_de_cuivre" "T,_T+,_CMR" 12 "Fongicide" NA NA NA
"38593" "9800304" "2016" "cuivre_de_l'hydroxyde_de_cuivre" "T,_T+,_CMR" 5,22 "Fongicide" NA NA NA
"38594" "9800304" "2009" "cuivre_de_l'hydroxyde_de_cuivre" "T,_T+,_CMR" 19999,704 "Fongicide" NA NA NA
"38595" "9800304" "2014" "cuivre_de_l'hydroxyde_de_cuivre" "T,_T+,_CMR" 55,71 "Fongicide" NA NA NA
"38596" "9800320" "2009" "acibenzolar-s-methyl" "N_Organique" 261,626 "Fongicide" NA NA NA
"38597" "9800320" "2016" "metalaxyl-m" "Autre" 1203,4011 "Fongicide" NA NA NA
"38598" "9800320" "2010" "acibenzolar-s-methyl" "N_Organique" 263,606 "Fongicide" NA NA NA
"38599" "9800320" "2011" "acibenzolar-s-methyl" "N_Organique" 205,752 "Fongicide" NA NA NA
"38600" "9800320" "2014" "metalaxyl-m" "Autre" 2641,98 "Fongicide" NA NA NA
"38601" "9800320" "2012" "metalaxyl-m" "Autre" 1616,08 "Fongicide" NA NA NA
"38602" "9800320" "2019" "metalaxyl-m" "Autre" 611,888616 "Fongicide" NA NA NA
"38603" "9800320" "2016" "acibenzolar-s-methyl" "N_Organique" 124,19 "Fongicide" NA NA NA
"38604" "9800320" "2017" "metalaxyl-m" "Autre" 1134,0792276 "Fongicide" NA NA NA
"38605" "9800320" "2019" "acibenzolar-s-methyl" "Env_A" 63,1464 "Fongicide" NA NA NA
"38606" "9800320" "2017" "acibenzolar-s-methyl" "N_Organique" 117,03604 "Fongicide" NA NA NA
"38607" "9800320" "2009" "metalaxyl-m" "Autre" 2616,26 "Fongicide" NA NA NA
"38608" "9800320" "2015" "acibenzolar-s-methyl" "N_Organique" 133,106 "Fongicide" NA NA NA
"38609" "9800320" "2013" "metalaxyl-m" "Autre" 1136,74 "Fongicide" NA NA NA
"38610" "9800320" "2011" "metalaxyl-m" "Autre" 2057,52 "Fongicide" NA NA NA
"38611" "9800320" "2014" "acibenzolar-s-methyl" "N_Organique" 264,198 "Fongicide" NA NA NA
"38612" "9800320" "2015" "metalaxyl-m" "Autre" 1289,79714 "Fongicide" NA NA NA
"38613" "9800320" "2018" "metalaxyl-m" "Autre" 1222,09311 "Fongicide" NA NA NA
"38614" "9800320" "2008" "acibenzolar-s-methyl" "N_Organique" 299,864 "Fongicide" NA NA NA
"38615" "9800320" "2013" "acibenzolar-s-methyl" "N_Organique" 113,674 "Fongicide" NA NA NA
"38616" "9800320" "2008" "metalaxyl-m" "Autre" 2998,64 "Fongicide" NA NA NA
"38617" "9800320" "2018" "acibenzolar-s-methyl" "N_Organique" 126,119 "Fongicide" NA NA NA
"38618" "9800320" "2010" "metalaxyl-m" "Autre" 2636,06 "Fongicide" NA NA NA
"38619" "9800320" "2012" "acibenzolar-s-methyl" "N_Organique" 161,608 "Fongicide" NA NA NA
"38620" "9800321" "2015" "cypermethrine" "N_Organique" 18,51117 "Insecticide" NA NA NA
"38621" "9800321" "2018" "cypermethrine" "N_Organique" 2,736 "Insecticide" NA NA NA
"38622" "9800321" "2010" "cypermethrine" "N_Organique" 84,810749996 "Insecticide" NA NA NA
"38623" "9800321" "2011" "cypermethrine" "N_Organique" 176,273649995 "Insecticide" NA NA NA
"38624" "9800321" "2016" "cypermethrine" "N_Organique" 11,77465 "Insecticide" NA NA NA
"38625" "9800321" "2014" "cypermethrine" "N_Organique" 45,86313 "Insecticide" NA NA NA
"38626" "9800321" "2012" "cypermethrine" "N_Organique" 114,26975 "Insecticide" NA NA NA
"38627" "9800321" "2013" "cypermethrine" "N_Organique" 88,69679 "Insecticide" NA NA NA
"38628" "9800321" "2017" "cypermethrine" "N_Organique" 6,80775 "Insecticide" NA NA NA
"38629" "9800321" "2009" "cypermethrine" "N_Organique" 47,623660006 "Insecticide" NA NA NA
"38630" "9800321" "2008" "cypermethrine" "N_Organique" 27,7005 "Insecticide" NA NA NA
"38631" "9800321" "2019" "cypermethrine" "Env_A" 0,07275 "Insecticide" NA NA NA
"38632" "9800322" "2011" "fenpropimorphe" "N_Organique" 399,3 "Fongicide" NA NA NA
"38633" "9800322" "2008" "kresoxim-methyl" "N_Organique" 2119 "Fongicide" NA NA NA
"38634" "9800322" "2012" "kresoxim-methyl" "N_Organique" 77,75 "Fongicide" NA NA NA
"38635" "9800322" "2011" "epoxiconazole" "N_Organique" 332,75 "Fongicide" NA NA NA
"38636" "9800322" "2009" "kresoxim-methyl" "N_Organique" 842 "Fongicide" NA NA NA
"38637" "9800322" "2013" "fenpropimorphe" "N_Organique" 3,15 "Fongicide" NA NA NA
"38638" "9800322" "2013" "epoxiconazole" "N_Organique" 2,625 "Fongicide" NA NA NA
"38639" "9800322" "2013" "kresoxim-methyl" "N_Organique" 2,625 "Fongicide" NA NA NA
"38640" "9800322" "2010" "epoxiconazole" "N_Organique" 484,875 "Fongicide" NA NA NA
"38641" "9800322" "2009" "fenpropimorphe" "N_Organique" 1010,4 "Fongicide" NA NA NA
"38642" "9800322" "2012" "epoxiconazole" "N_Organique" 77,75 "Fongicide" NA NA NA
"38643" "9800322" "2010" "fenpropimorphe" "N_Organique" 581,85 "Fongicide" NA NA NA
"38644" "9800322" "2010" "kresoxim-methyl" "N_Organique" 484,875 "Fongicide" NA NA NA
"38645" "9800322" "2011" "kresoxim-methyl" "N_Organique" 332,75 "Fongicide" NA NA NA
"38646" "9800322" "2008" "epoxiconazole" "N_Organique" 2119 "Fongicide" NA NA NA
"38647" "9800322" "2009" "epoxiconazole" "N_Organique" 842 "Fongicide" NA NA NA
"38648" "9800322" "2008" "fenpropimorphe" "N_Organique" 2542,8 "Fongicide" NA NA NA
"38649" "9800322" "2012" "fenpropimorphe" "N_Organique" 93,3 "Fongicide" NA NA NA
"38650" "9800325" "2013" "dimethenamide" "Autre" 0,27 "Herbicide" NA NA NA
"38651" "9800325" "2008" "dimethenamide" "Autre" 166,5 "Herbicide" NA NA NA
"38652" "9800326" "2017" "fenpropimorphe" "T,_T+,_CMR" 5022,5 "Fongicide" NA NA NA
"38653" "9800326" "2019" "epoxiconazole" "CMR" 2,94 "Fongicide" NA NA NA
"38654" "9800326" "2018" "fenpropimorphe" "T,_T+,_CMR" 106,25 "Fongicide" NA NA NA
"38655" "9800326" "2015" "fenpropimorphe" "T,_T+,_CMR" 5696,25 "Fongicide" NA NA NA
"38656" "9800326" "2008" "epoxiconazole" "N_Organique" 4545,24 "Fongicide" NA NA NA
"38657" "9800326" "2017" "epoxiconazole" "T,_T+,_CMR" 1687,56 "Fongicide" NA NA NA
"38658" "9800326" "2016" "epoxiconazole" "T,_T+,_CMR" 1254,12 "Fongicide" NA NA NA
"38659" "9800326" "2016" "fenpropimorphe" "T,_T+,_CMR" 3732,5 "Fongicide" NA NA NA
"38660" "9800326" "2015" "epoxiconazole" "T,_T+,_CMR" 1913,94 "Fongicide" NA NA NA
"38661" "9800326" "2014" "epoxiconazole" "T,_T+,_CMR" 2942,3436 "Fongicide" NA NA NA
"38662" "9800326" "2013" "epoxiconazole" "N_Organique" 3836,5152 "Fongicide" NA NA NA
"38663" "9800326" "2011" "epoxiconazole" "N_Organique" 3940,02 "Fongicide" NA NA NA
"38664" "9800326" "2011" "fenpropimorphe" "N_Organique" 11726,25 "Fongicide" NA NA NA
"38665" "9800326" "2010" "epoxiconazole" "N_Organique" 4541,46 "Fongicide" NA NA NA
"38666" "9800326" "2009" "epoxiconazole" "N_Organique" 5716,284 "Fongicide" NA NA NA
"38667" "9800326" "2012" "epoxiconazole" "N_Organique" 3965,4048 "Fongicide" NA NA NA
"38668" "9800326" "2014" "fenpropimorphe" "N_Organique" 8756,975 "Fongicide" NA NA NA
"38669" "9800326" "2019" "fenpropimorphe" "CMR" 8,75 "Fongicide" NA NA NA
"38670" "9800326" "2012" "fenpropimorphe" "N_Organique" 11801,8 "Fongicide" NA NA NA
"38671" "9800326" "2018" "epoxiconazole" "T,_T+,_CMR" 35,7 "Fongicide" NA NA NA
"38672" "9800326" "2009" "fenpropimorphe" "N_Organique" 17012,75 "Fongicide" NA NA NA
"38673" "9800326" "2010" "fenpropimorphe" "N_Organique" 13516,25 "Fongicide" NA NA NA
"38674" "9800326" "2008" "fenpropimorphe" "N_Organique" 13527,5 "Fongicide" NA NA NA
"38675" "9800326" "2013" "fenpropimorphe" "N_Organique" 11418,2 "Fongicide" NA NA NA
"38676" "9800327" "2014" "bentazone" "N_Organique" 3129,12 "Herbicide" NA NA NA
"38677" "9800327" "2008" "bentazone" "Autre" 1847,04 "Herbicide" NA NA NA
"38678" "9800327" "2010" "bentazone" "N_Organique" 3346,368 "Herbicide" NA NA NA
"38679" "9800327" "2015" "bentazone" "N_Organique" 1952,64 "Herbicide" NA NA NA
"38680" "9800327" "2017" "bentazone" "N_Organique" 72 "Herbicide" NA NA NA
"38681" "9800327" "2011" "bentazone" "N_Organique" 2500,8 "Herbicide" NA NA NA
"38682" "9800327" "2013" "bentazone" "N_Organique" 2859,84 "Herbicide" NA NA NA
"38683" "9800327" "2012" "bentazone" "N_Organique" 5706,96 "Herbicide" NA NA NA
"38684" "9800327" "2019" "bentazone" "Env_B" 4,8 "Herbicide" NA NA NA
"38685" "9800327" "2009" "bentazone" "N_Organique" 6443,088 "Herbicide" NA NA NA
"38686" "9800327" "2016" "bentazone" "N_Organique" 154,08 "Herbicide" NA NA NA
"38687" "9800327" "2018" "bentazone" "N_Organique" 69,6 "Herbicide" NA NA NA
"38688" "9800328" "2012" "epoxiconazole" "N_Organique" 18,75 "Fongicide" NA NA NA
"38689" "9800328" "2011" "epoxiconazole" "N_Organique" 43,875 "Fongicide" NA NA NA
"38690" "9800328" "2008" "epoxiconazole" "N_Organique" 331,5 "Fongicide" NA NA NA
"38691" "9800328" "2010" "kresoxim-methyl" "N_Organique" 88,125 "Fongicide" NA NA NA
"38692" "9800328" "2008" "kresoxim-methyl" "N_Organique" 331,5 "Fongicide" NA NA NA
"38693" "9800328" "2011" "kresoxim-methyl" "N_Organique" 43,875 "Fongicide" NA NA NA
"38694" "9800328" "2010" "epoxiconazole" "N_Organique" 88,125 "Fongicide" NA NA NA
"38695" "9800328" "2009" "epoxiconazole" "N_Organique" 192,875 "Fongicide" NA NA NA
"38696" "9800328" "2012" "kresoxim-methyl" "N_Organique" 18,75 "Fongicide" NA NA NA
"38697" "9800328" "2009" "kresoxim-methyl" "N_Organique" 192,875 "Fongicide" NA NA NA
"38698" "9800329" "2014" "kresoxim-methyl" "N_Organique" 16,125 "Fongicide" NA NA NA
"38699" "9800329" "2008" "epoxiconazole" "N_Organique" 797,75 "Fongicide" NA NA NA
"38700" "9800329" "2011" "kresoxim-methyl" "N_Organique" 2419,25 "Fongicide" NA NA NA
"38701" "9800329" "2014" "epoxiconazole" "T,_T+,_CMR" 16,125 "Fongicide" NA NA NA
"38702" "9800329" "2009" "kresoxim-methyl" "N_Organique" 1589,25 "Fongicide" NA NA NA
"38703" "9800329" "2010" "kresoxim-methyl" "N_Organique" 2137 "Fongicide" NA NA NA
"38704" "9800329" "2009" "epoxiconazole" "N_Organique" 1589,25 "Fongicide" NA NA NA
"38705" "9800329" "2008" "kresoxim-methyl" "N_Organique" 797,75 "Fongicide" NA NA NA
"38706" "9800329" "2012" "kresoxim-methyl" "N_Organique" 862,875 "Fongicide" NA NA NA
"38707" "9800329" "2011" "epoxiconazole" "N_Organique" 2419,25 "Fongicide" NA NA NA
"38708" "9800329" "2013" "epoxiconazole" "N_Organique" 144,875 "Fongicide" NA NA NA
"38709" "9800329" "2012" "epoxiconazole" "N_Organique" 862,875 "Fongicide" NA NA NA
"38710" "9800329" "2013" "kresoxim-methyl" "N_Organique" 144,875 "Fongicide" NA NA NA
"38711" "9800329" "2010" "epoxiconazole" "N_Organique" 2137 "Fongicide" NA NA NA
"38712" "9800330" "2017" "bentazone" "N_Organique" 44314,71585 "Herbicide" NA NA NA
"38713" "9800330" "2013" "bentazone" "N_Organique" 34496,37 "Herbicide" NA NA NA
"38714" "9800330" "2008" "bentazone" "Autre" 19188,198 "Herbicide" NA NA NA
"38715" "9800330" "2014" "bentazone" "N_Organique" 46762,96806 "Herbicide" NA NA NA
"38716" "9800330" "2009" "bentazone" "N_Organique" 30596,16 "Herbicide" NA NA NA
"38717" "9800330" "2015" "bentazone" "N_Organique" 40837,06137 "Herbicide" NA NA NA
"38718" "9800330" "2019" "bentazone" "Env_B" 3024,99 "Herbicide" NA NA NA
"38719" "9800330" "2018" "bentazone" "N_Organique" 23403,64206 "Herbicide" NA NA NA
"38720" "9800330" "2011" "bentazone" "N_Organique" 39879,93 "Herbicide" NA NA NA
"38721" "9800330" "2012" "bentazone" "N_Organique" 37296,291 "Herbicide" NA NA NA
"38722" "9800330" "2016" "bentazone" "N_Organique" 39641,637 "Herbicide" NA NA NA
"38723" "9800330" "2010" "bentazone" "N_Organique" 38965,995 "Herbicide" NA NA NA
"38724" "9800331" "2015" "kresoxim-methyl" "T,_T+,_CMR" 5,725 "Fongicide" NA NA NA
"38725" "9800331" "2010" "kresoxim-methyl" "N_Organique" 984,5 "Fongicide" NA NA NA
"38726" "9800331" "2008" "kresoxim-methyl" "N_Organique" 768,2 "Fongicide" NA NA NA
"38727" "9800331" "2013" "kresoxim-methyl" "N_Organique" 516,05 "Fongicide" NA NA NA
"38728" "9800331" "2009" "kresoxim-methyl" "N_Organique" 1256,65 "Fongicide" NA NA NA
"38729" "9800331" "2011" "kresoxim-methyl" "N_Organique" 900,15 "Fongicide" NA NA NA
"38730" "9800331" "2014" "kresoxim-methyl" "N_Organique" 138 "Fongicide" NA NA NA
"38731" "9800331" "2012" "kresoxim-methyl" "N_Organique" 1063,25 "Fongicide" NA NA NA
"38732" "9800332" "2010" "dichlobenil" "N_Organique" 19,861200002 "Herbicide" NA NA NA
"38733" "9800332" "2014" "dichlobenil" "Autre" 2,59875 "Herbicide" NA NA NA
"38734" "9800332" "2018" "dichlobenil" "Autre" 0,4725 "Herbicide" NA NA NA
"38735" "9800332" "2015" "dichlobenil" "Autre" 2,4975 "Herbicide" NA NA NA
"38736" "9800332" "2017" "dichlobenil" "Autre" 0,2025 "Herbicide" NA NA NA
"38737" "9800332" "2011" "dichlobenil" "N_Organique" 49,102874999 "Herbicide" NA NA NA
"38738" "9800332" "2013" "dichlobenil" "Autre" 1,836 "Herbicide" NA NA NA
"38739" "9800332" "2012" "dichlobenil" "Autre" 59,1705 "Herbicide" NA NA NA
"38740" "9800332" "2008" "dichlobenil" "N_Organique" 230,958675 "Herbicide" NA NA NA
"38741" "9800332" "2009" "dichlobenil" "N_Organique" 141,89107509 "Herbicide" NA NA NA
"38742" "9800334" "2018" "2,4-d" "N_Organique" 0,052 "Herbicide" NA NA NA
"38743" "9800334" "2019" "2,4-mcpa" "Env_A" 0,494768 "Herbicide" NA NA NA
"38744" "9800334" "2016" "mecoprop_(mcpp)" "N_Organique" 0,5865 "Herbicide" NA NA NA
"38745" "9800334" "2014" "2,4-d" "N_Organique" 0,5768 "Herbicide" NA NA NA
"38746" "9800334" "2017" "2,4-mcpa" "N_Organique" 0,028 "Herbicide" NA NA NA
"38747" "9800334" "2008" "2,4-mcpa" "Autre" 2,1768 "Herbicide" NA NA NA
"38748" "9800334" "2017" "2,4-d" "N_Organique" 0,028 "Herbicide" NA NA NA
"38749" "9800334" "2014" "mecoprop_(mcpp)" "N_Organique" 4,228665 "Herbicide" NA NA NA
"38750" "9800334" "2015" "mecoprop_(mcpp)" "N_Organique" 1,34895 "Herbicide" NA NA NA
"38751" "9800334" "2011" "2,4-d" "N_Organique" 1,7656 "Herbicide" NA NA NA
"38752" "9800334" "2008" "2,4-d" "N_Organique" 2,1768 "Herbicide" NA NA NA
"38753" "9800334" "2014" "2,4-mcpa" "N_Organique" 0,5768 "Herbicide" NA NA NA
"38754" "9800334" "2012" "mecoprop_(mcpp)" "N_Organique" 9,91185 "Herbicide" NA NA NA
"38755" "9800334" "2016" "2,4-mcpa" "N_Organique" 0,08 "Herbicide" NA NA NA
"38756" "9800334" "2013" "2,4-mcpa" "N_Organique" 1,0936 "Herbicide" NA NA NA
"38757" "9800334" "2008" "mecoprop_(mcpp)" "N_Organique" 15,958665 "Herbicide" NA NA NA
"38758" "9800334" "2010" "2,4-mcpa" "N_Organique" 1,7088 "Herbicide" NA NA NA
"38759" "9800334" "2015" "2,4-mcpa" "N_Organique" 0,184 "Herbicide" NA NA NA
"38760" "9800334" "2015" "2,4-d" "N_Organique" 0,184 "Herbicide" NA NA NA
"38761" "9800334" "2019" "mecoprop_(mcpp)" "Env_A" 3,627269 "Herbicide" NA NA NA
"38762" "9800334" "2011" "2,4-mcpa" "N_Organique" 1,7656 "Herbicide" NA NA NA
"38763" "9800334" "2018" "2,4-mcpa" "N_Organique" 0,052 "Herbicide" NA NA NA
"38764" "9800334" "2011" "mecoprop_(mcpp)" "N_Organique" 12,944055 "Herbicide" NA NA NA
"38765" "9800334" "2009" "mecoprop_(mcpp)" "N_Organique" 28,29276 "Herbicide" NA NA NA
"38766" "9800334" "2017" "mecoprop_(mcpp)" "N_Organique" 0,205275 "Herbicide" NA NA NA
"38767" "9800334" "2013" "2,4-d" "N_Organique" 1,0936 "Herbicide" NA NA NA
"38768" "9800334" "2010" "2,4-d" "N_Organique" 1,7088 "Herbicide" NA NA NA
"38769" "9800334" "2012" "2,4-d" "N_Organique" 1,352 "Herbicide" NA NA NA
"38770" "9800334" "2012" "2,4-mcpa" "N_Organique" 1,352 "Herbicide" NA NA NA
"38771" "9800334" "2018" "mecoprop_(mcpp)" "N_Organique" 0,381225 "Herbicide" NA NA NA
"38772" "9800334" "2016" "2,4-d" "N_Organique" 0,08 "Herbicide" NA NA NA
"38773" "9800334" "2019" "2,4-d" "Env_B" 0,494768 "Herbicide" NA NA NA
"38774" "9800334" "2010" "mecoprop_(mcpp)" "N_Organique" 12,52764 "Herbicide" NA NA NA
"38775" "9800334" "2009" "2,4-d" "N_Organique" 3,8592 "Herbicide" NA NA NA
"38776" "9800334" "2009" "2,4-mcpa" "Autre" 3,8592 "Herbicide" NA NA NA
"38777" "9800334" "2013" "mecoprop_(mcpp)" "N_Organique" 8,017455 "Herbicide" NA NA NA
"38778" "9800335" "2013" "cymoxanil" "N_Organique" 0,12 "Fongicide" NA NA NA
"38779" "9800335" "2013" "famoxadone" "N_Organique" 0,09 "Fongicide" NA NA NA
"38780" "9800336" "2010" "lambda-cyhalothrine" "T,_T+,_CMR" 16988,719 "Insecticide" NA NA NA
"38781" "9800336" "2014" "lambda-cyhalothrine" "T,_T+,_CMR" 14169,4592 "Insecticide" NA NA NA
"38782" "9800336" "2009" "lambda-cyhalothrine" "T,_T+,_CMR" 16276,324 "Insecticide" NA NA NA
"38783" "9800336" "2017" "lambda-cyhalothrine" "T,_T+,_CMR" 12517,3165 "Insecticide" NA NA NA
"38784" "9800336" "2013" "lambda-cyhalothrine" "T,_T+,_CMR" 18166,9604 "Insecticide" NA NA NA
"38785" "9800336" "2019" "lambda-cyhalothrine" "Sante_A" 15112,0874 "Insecticide" NA NA NA
"38786" "9800336" "2012" "lambda-cyhalothrine" "T,_T+,_CMR" 20082,077 "Insecticide" NA NA NA
"38787" "9800336" "2008" "lambda-cyhalothrine" "T,_T+,_CMR" 14545,433 "Insecticide" NA NA NA
"38788" "9800336" "2011" "lambda-cyhalothrine" "T,_T+,_CMR" 22183,382 "Insecticide" NA NA NA
"38789" "9800336" "2016" "lambda-cyhalothrine" "T,_T+,_CMR" 12989,7245 "Insecticide" NA NA NA
"38790" "9800336" "2015" "lambda-cyhalothrine" "T,_T+,_CMR" 14042,6976 "Insecticide" NA NA NA
"38791" "9800336" "2018" "lambda-cyhalothrine" "T,_T+,_CMR" 19336,93 "Insecticide" NA NA NA
"38792" "9800337" "2017" "pendimethaline" "N_Organique" 6984,95 "Herbicide" NA NA NA
"38793" "9800337" "2012" "pendimethaline" "N_Organique" 21238,125 "Herbicide" NA NA NA
"38794" "9800337" "2015" "pendimethaline" "N_Organique" 9353,6 "Herbicide" NA NA NA
"38795" "9800337" "2014" "pendimethaline" "N_Organique" 11459,2625 "Herbicide" NA NA NA
"38796" "9800337" "2016" "pendimethaline" "N_Organique" 8426,5525 "Herbicide" NA NA NA
"38797" "9800337" "2013" "pendimethaline" "N_Organique" 13433,375 "Herbicide" NA NA NA
"38798" "9800337" "2009" "pendimethaline" "N_Organique" 91844,2275 "Herbicide" NA NA NA
"38799" "9800337" "2018" "pendimethaline" "N_Organique" 4883,425 "Herbicide" NA NA NA
"38800" "9800337" "2017" "imazamox" "N_Organique" 466,59466 "Herbicide" NA NA NA
"38801" "9800337" "2011" "pendimethaline" "N_Organique" 40183,7 "Herbicide" NA NA NA
"38802" "9800337" "2019" "imazamox" "Env_A" 117,379624 "Herbicide" NA NA NA
"38803" "9800337" "2008" "pendimethaline" "N_Organique" 56959,225 "Herbicide" NA NA NA
"38804" "9800337" "2010" "imazamox" "N_Organique" 3466,12007 "Herbicide" NA NA NA
"38805" "9800337" "2019" "pendimethaline" "Env_A" 1757,18 "Herbicide" NA NA NA
"38806" "9800337" "2009" "imazamox" "N_Organique" 6135,194397 "Herbicide" NA NA NA
"38807" "9800337" "2012" "imazamox" "N_Organique" 1418,70675 "Herbicide" NA NA NA
"38808" "9800337" "2010" "pendimethaline" "N_Organique" 51888,025 "Herbicide" NA NA NA
"38809" "9800337" "2018" "imazamox" "N_Organique" 326,21279 "Herbicide" NA NA NA
"38810" "9800337" "2016" "imazamox" "N_Organique" 562,893707 "Herbicide" NA NA NA
"38811" "9800337" "2015" "imazamox" "N_Organique" 624,82048 "Herbicide" NA NA NA
"38812" "9800337" "2013" "imazamox" "N_Organique" 897,34945 "Herbicide" NA NA NA
"38813" "9800337" "2014" "imazamox" "N_Organique" 765,478735 "Herbicide" NA NA NA
"38814" "9800337" "2011" "imazamox" "N_Organique" 2684,27116 "Herbicide" NA NA NA
"38815" "9800337" "2008" "imazamox" "N_Organique" 3804,87623 "Herbicide" NA NA NA
"38816" "9800339" "2012" "metconazole" "N_Organique" 305,28 "Non_precise" NA NA NA
"38817" "9800339" "2008" "metconazole" "Autre" 1135,5 "Non_precise" NA NA NA
"38818" "9800339" "2017" "metconazole" "T,_T+,_CMR" 0,48 "Non_precise" NA NA NA
"38819" "9800339" "2016" "metconazole" "T,_T+,_CMR" 0,594 "Non_precise" NA NA NA
"38820" "9800339" "2015" "metconazole" "T,_T+,_CMR" 172,434 "Non_precise" NA NA NA
"38821" "9800339" "2010" "metconazole" "N_Organique" 272,22 "Non_precise" NA NA NA
"38822" "9800339" "2011" "metconazole" "N_Organique" 366,96 "Non_precise" NA NA NA
"38823" "9800339" "2009" "metconazole" "N_Organique" 1221,36 "Non_precise" NA NA NA
"38824" "9800339" "2013" "metconazole" "N_Organique" 338,52 "Non_precise" NA NA NA
"38825" "9800339" "2014" "metconazole" "N_Organique" 289,56 "Non_precise" NA NA NA
"38826" "9800342" "2016" "fluazinam" "T,_T+,_CMR" 1070 "Fongicide" NA NA NA
"38827" "9800342" "2010" "metalaxyl-m" "Autre" 766,12 "Fongicide" NA NA NA
"38828" "9800342" "2008" "metalaxyl-m" "Autre" 773 "Fongicide" NA NA NA
"38829" "9800342" "2018" "metalaxyl-m" "Autre" 87 "Fongicide" NA NA NA
"38830" "9800342" "2017" "metalaxyl-m" "Autre" 388,8 "Fongicide" NA NA NA
"38831" "9800342" "2012" "metalaxyl-m" "Autre" 408,5 "Fongicide" NA NA NA
"38832" "9800342" "2016" "metalaxyl-m" "Autre" 535 "Fongicide" NA NA NA
"38833" "9800342" "2011" "metalaxyl-m" "Autre" 574,96 "Fongicide" NA NA NA
"38834" "9800342" "2013" "fluazinam" "N_Organique" 1022 "Fongicide" NA NA NA
"38835" "9800342" "2008" "fluazinam" "Autre" 1546 "Fongicide" NA NA NA
"38836" "9800342" "2015" "fluazinam" "T,_T+,_CMR" 594,096 "Fongicide" NA NA NA
"38837" "9800342" "2019" "fluazinam" "CMR" 3,2 "Fongicide" NA NA NA
"38838" "9800342" "2017" "fluazinam" "T,_T+,_CMR" 777,6 "Fongicide" NA NA NA
"38839" "9800342" "2018" "fluazinam" "T,_T+,_CMR" 174 "Fongicide" NA NA NA
"38840" "9800342" "2014" "fluazinam" "N_Organique" 1364,676 "Fongicide" NA NA NA
"38841" "9800342" "2012" "fluazinam" "T,_T+,_CMR" 817 "Fongicide" NA NA NA
"38842" "9800342" "2011" "fluazinam" "T,_T+,_CMR" 1149,92 "Fongicide" NA NA NA
"38843" "9800342" "2013" "metalaxyl-m" "Autre" 511 "Fongicide" NA NA NA
"38844" "9800342" "2009" "fluazinam" "T,_T+,_CMR" 2525,28 "Fongicide" NA NA NA
"38845" "9800342" "2010" "fluazinam" "T,_T+,_CMR" 1532,24 "Fongicide" NA NA NA
"38846" "9800342" "2014" "metalaxyl-m" "Autre" 682,338 "Fongicide" NA NA NA
"38847" "9800342" "2009" "metalaxyl-m" "Autre" 1262,64 "Fongicide" NA NA NA
"38848" "9800342" "2019" "metalaxyl-m" "Autre" 1,6 "Fongicide" NA NA NA
